date;PM10;temp;HR;PP;VV;DV
22/01/2018 20:00;;21.9;79;0;2.7;208
22/01/2018 21:00;;21.8;79;0;1.9;221
22/01/2018 22:00;;21.2;82;0;0.7;245
22/01/2018 23:00;;21.7;79;0;1.3;204
23/01/2018 00:00;;21.6;81;0;0.7;193
23/01/2018 01:00;;21.8;80;0;0.2;339
23/01/2018 02:00;;21.8;82;0;2.2;274
23/01/2018 03:00;;20.5;87;0;0.6;238
23/01/2018 04:00;;20.2;88;0;0.2;323
23/01/2018 05:00;;20.2;89;0;0;31
23/01/2018 06:00;;20.4;88;0;0.6;233
23/01/2018 07:00;;20.5;88;0;1.4;210
23/01/2018 08:00;;21.7;84;0;0.4;230
23/01/2018 09:00;;24.4;70;0;1.2;241
23/01/2018 10:00;;23.8;72;0;2.3;186
23/01/2018 11:00;;26.7;60;0;3.5;205
23/01/2018 12:00;;26.3;59;0;4.1;199
23/01/2018 13:00;;26.6;58;0;4.5;206
23/01/2018 14:00;;25.9;63;0;3.8;202
23/01/2018 15:00;;24.1;69;0;3.4;198
23/01/2018 16:00;;23.2;70;0;3.9;199
23/01/2018 17:00;;22.7;77;0;2.8;211
23/01/2018 18:00;;22;81;0;2.1;219
23/01/2018 19:00;;21.9;82;0;1.7;230
23/01/2018 20:00;;21.8;82;0;2.2;204
23/01/2018 21:00;;21.5;85;0;1.7;215
23/01/2018 22:00;;21.2;87;0;2.2;217
23/01/2018 23:00;;21.4;87;0;1.8;205
24/01/2018 00:00;;21.4;85;0;1.2;228
24/01/2018 01:00;;21.1;87;0;1.6;200
24/01/2018 02:00;;20.8;89;0;2;278
24/01/2018 03:00;;20.7;90;0;0.8;280
24/01/2018 04:00;;20.2;90;0;0;299
24/01/2018 05:00;;20;88;0;0.9;303
24/01/2018 06:00;;20.1;88;0;0;286
24/01/2018 07:00;;20.8;85;0;0.6;231
24/01/2018 08:00;;23;76;0;1.9;267
24/01/2018 09:00;;25.1;65;0;2.1;252
24/01/2018 10:00;;24.9;70;0;3.3;202
24/01/2018 11:00;;24.9;66;0;4.3;194
24/01/2018 12:00;;25.7;66;0;3.5;202
24/01/2018 13:00;;24.8;70;0;4.8;199
24/01/2018 14:00;;25.3;64;0;3.5;197
24/01/2018 15:00;;25.7;66;0;4;206
24/01/2018 16:00;;24.7;69;0;3.9;207
24/01/2018 17:00;;23.4;74;0;4;215
24/01/2018 18:00;;22.8;78;0;3.4;214
24/01/2018 19:00;;22.5;81;0;3.2;211
24/01/2018 20:00;;23.1;75;0;2.4;226
24/01/2018 21:00;;23;78;0;2.8;213
24/01/2018 22:00;;22.2;81;0;2.1;225
24/01/2018 23:00;;22.6;75;0;1.3;225
25/01/2018 00:00;;22.4;76;0;1;245
25/01/2018 01:00;;22.6;80;0;1;204
25/01/2018 02:00;;22.2;83;0;0.8;213
25/01/2018 03:00;;21.8;85;0;0.1;266
25/01/2018 04:00;;21.8;86;0;0.8;298
25/01/2018 05:00;;21.4;86;0;0.3;129
25/01/2018 06:00;;21;89;0;0.6;280
25/01/2018 07:00;;22.7;82;0;1.1;214
25/01/2018 08:00;;23.5;80;0;1.2;225
25/01/2018 09:00;;25.2;71;0;2.5;189
25/01/2018 10:00;;26.8;64;0;1.6;225
25/01/2018 11:00;;27.2;62;0;3.3;289
25/01/2018 12:00;;26;68;0;3.9;199
25/01/2018 13:00;;25.3;66;0;3.9;202
25/01/2018 14:00;;26.3;57;0;4;206
25/01/2018 15:00;;25.8;61;0;4.1;215
25/01/2018 16:00;;24.6;66;0;4.2;212
25/01/2018 17:00;;23.4;73;0;3.3;210
25/01/2018 18:00;;24.6;67;0;2;232
25/01/2018 19:00;;23.3;71;0;3.1;221
25/01/2018 20:00;;22.6;75;0;1.8;214
25/01/2018 21:00;;23.1;75;0;1.1;224
25/01/2018 22:00;;22.6;79;0;1.7;236
25/01/2018 23:00;;22;81;0;2.7;239
26/01/2018 00:00;;21.6;86;0;2.9;214
26/01/2018 01:00;;21;90;0;2.1;218
26/01/2018 02:00;;20.9;90;0;3;205
26/01/2018 03:00;;20.7;90;0;0.5;262
26/01/2018 04:00;;20.3;92;0;1.4;219
26/01/2018 05:00;;19.8;94;0;0.9;249
26/01/2018 06:00;;20;94;0;0.7;218
26/01/2018 07:00;;20.5;93;0;0.7;269
26/01/2018 08:00;;20.6;90;0;2.2;273
26/01/2018 09:00;;24.1;71;0;1.5;292
26/01/2018 10:00;;24.3;75;0;3.8;196
26/01/2018 11:00;;26.2;64;0;2.5;248
26/01/2018 12:00;;26;65;0;2.7;247
26/01/2018 13:00;;24.7;71;0;5.4;204
26/01/2018 14:00;;24.3;70;0;4.6;200
26/01/2018 15:00;;23.9;73;0;4.2;213
26/01/2018 16:00;;24.6;68;0;4.4;213
26/01/2018 17:00;;24.3;67;0;4;224
26/01/2018 18:00;;23.6;71;0;1.9;254
26/01/2018 19:00;;22.7;77;0;3.7;218
26/01/2018 20:00;;22.2;80;0;1.8;242
26/01/2018 21:00;;22;82;0;1.6;256
26/01/2018 22:00;;22;84;0;2.6;236
26/01/2018 23:00;;21.7;85;0;1.5;258
27/01/2018 00:00;;21.4;86;0;2.2;231
27/01/2018 01:00;;21.2;87;0;2.3;225
27/01/2018 02:00;;21;87;0;2;226
27/01/2018 03:00;;20.9;88;0;2.3;208
27/01/2018 04:00;;20.4;91;0;2.3;198
27/01/2018 05:00;;20.1;93;0;1.9;205
27/01/2018 06:00;;20.2;92;0;0.8;254
27/01/2018 07:00;;20.6;91;0;1.5;284
27/01/2018 08:00;;21.5;86;0;2.1;275
27/01/2018 09:00;;22.8;78;0;1.8;191
27/01/2018 10:00;;23.3;78;0;4.2;208
27/01/2018 11:00;;23.4;75;0;3;207
27/01/2018 12:00;;24.7;72;0;3.8;208
27/01/2018 13:00;;24.3;73;0;4.1;197
27/01/2018 14:00;;23.4;79;0;4.7;220
27/01/2018 15:00;;23;78;0;6.6;213
27/01/2018 16:00;;22.9;77;0;6;216
27/01/2018 17:00;;23;76;0;4.4;210
27/01/2018 18:00;;22.8;76;0;3.3;221
27/01/2018 19:00;;22.2;76;0;3.5;220
27/01/2018 20:00;;21.9;80;0;2.7;231
27/01/2018 21:00;;21.8;80;0;2.2;224
27/01/2018 22:00;;21.7;81;0;1.6;237
27/01/2018 23:00;;21.7;82;0;1.6;242
28/01/2018 00:00;;21.2;85;0;3.3;218
28/01/2018 01:00;;21.1;87;0;3.3;221
28/01/2018 02:00;;20.7;88;0;2.3;217
28/01/2018 03:00;;20.6;89;0;2.4;214
28/01/2018 04:00;;20.2;90;0;2.7;207
28/01/2018 05:00;;20.2;90;0;1.3;214
28/01/2018 06:00;;20.2;91;0;1.6;202
28/01/2018 07:00;;20.1;91;0;1.9;207
28/01/2018 08:00;;21.1;87;0;1.3;256
28/01/2018 09:00;;21.6;82;0;2.7;187
28/01/2018 10:00;;22.5;80;0;3;190
28/01/2018 11:00;;22.5;78;0;4.6;204
28/01/2018 12:00;;22.8;78;0;4.6;202
28/01/2018 13:00;;23.1;79;0;4.2;196
28/01/2018 14:00;;23.8;72;0;3.9;199
28/01/2018 15:00;;24.1;70;0;3.4;198
28/01/2018 16:00;;22.6;77;0;3;209
28/01/2018 17:00;;21.5;82;0;2.5;212
28/01/2018 18:00;;20.6;85;0;3.6;213
28/01/2018 19:00;;20.6;87;0;2.1;221
28/01/2018 20:00;;20.9;84;0;2.2;210
28/01/2018 21:00;;20.7;86;0;2.8;206
28/01/2018 22:00;;20.6;87;0;1.8;228
28/01/2018 23:00;;20.4;88;0;2.1;218
29/01/2018 00:00;;20.5;87;0;0.9;236
29/01/2018 01:00;;20.3;88;0;3;212
29/01/2018 02:00;;20.1;89;0;1.5;226
29/01/2018 03:00;;20.2;89;0;0.6;312
29/01/2018 04:00;;20.1;90;0;2;200
29/01/2018 05:00;;20.1;91;0;1.5;202
29/01/2018 06:00;;20;91;0;0.8;237
29/01/2018 07:00;;20.4;91;0;2.3;200
29/01/2018 08:00;;20.6;90;0;2.2;196
29/01/2018 09:00;;22.1;84;0;1.3;281
29/01/2018 10:00;;23.4;78;0;2.1;271
29/01/2018 11:00;;24.3;73;0;2.5;230
29/01/2018 12:00;;25.6;68;0;2.4;223
29/01/2018 13:00;;25.9;64;0;3.8;211
29/01/2018 14:00;;25.9;64;0;4.9;218
29/01/2018 15:00;;25.8;65;0;4.6;212
29/01/2018 16:00;;25.7;64;0;5.2;215
29/01/2018 17:00;;24.7;67;0;5.3;213
29/01/2018 18:00;;24.6;67;0;4.6;211
29/01/2018 19:00;;23.7;69;0;2;223
29/01/2018 20:00;;22.9;75;0;2.8;210
29/01/2018 21:00;;21.4;82;0;2.9;219
29/01/2018 22:00;;21.2;83;0;1.2;235
29/01/2018 23:00;;20.9;85;0;1.1;252
30/01/2018 00:00;;20.6;87;0;0.8;237
30/01/2018 01:00;;20.8;85;0;1.8;215
30/01/2018 02:00;;20.4;88;0;2;205
30/01/2018 03:00;;20.5;87;0;1;191
30/01/2018 04:00;;20.7;87;0;2.4;197
30/01/2018 05:00;;20.2;89;0;1.4;194
30/01/2018 06:00;;20.1;89;0;0.5;295
30/01/2018 07:00;;20.5;88;0;0.8;280
30/01/2018 08:00;;21.2;84;0;2.5;229
30/01/2018 09:00;;23.1;79;0;2.2;242
30/01/2018 10:00;;23.9;72;0;2.7;205
30/01/2018 11:00;;25.6;69;0;2.8;182
30/01/2018 12:00;;25.6;64;0;3.9;193
30/01/2018 13:00;;25.7;63;0;4.2;204
30/01/2018 14:00;;25.9;61;0;3.7;194
30/01/2018 15:00;;26.5;61;0;3.9;203
30/01/2018 16:00;;23.8;71;0;4;215
30/01/2018 17:00;;23.8;73;0;3.9;213
30/01/2018 18:00;;23.5;71;0;3.4;213
30/01/2018 19:00;;22.6;76;0;1.9;227
30/01/2018 20:00;;22.4;79;0;2.8;221
30/01/2018 21:00;;21.7;82;0;1.6;226
30/01/2018 22:00;;21.1;86;0;2;212
30/01/2018 23:00;;20.9;87;0;1.6;239
31/01/2018 00:00;;20.8;88;0;2.3;216
31/01/2018 01:00;;20.4;90;0;2.2;208
31/01/2018 02:00;;20.2;91;0;1.6;215
31/01/2018 03:00;;20.7;89;0;1.2;218
31/01/2018 04:00;;20.2;90;0;1.8;214
31/01/2018 05:00;;20;91;0;1.9;210
31/01/2018 06:00;;19.6;92;0;2.1;213
31/01/2018 07:00;;19.9;92;0;1.8;211
31/01/2018 08:00;;21.1;87;0;2;193
31/01/2018 09:00;;21.2;86;0;2.7;205
31/01/2018 10:00;;23.1;77;0;2.5;196
31/01/2018 11:00;;23.9;72;0;3.5;195
31/01/2018 12:00;;25.1;71;0;3.7;212
31/01/2018 13:00;;24.4;70;0;2.5;224
31/01/2018 14:00;;24.2;70;0;4.6;214
31/01/2018 15:00;;24.2;69;0;3.7;214
31/01/2018 16:00;;23.8;72;0;4.9;213
31/01/2018 17:00;;23;74;0;3.8;217
31/01/2018 18:00;;23.1;72;0;3.9;215
31/01/2018 19:00;;22;77;0;3.8;216
31/01/2018 20:00;;21.7;79;0;3.4;211
31/01/2018 21:00;;21.7;79;0;1.7;227
31/01/2018 22:00;;21.6;79;0;0.9;232
31/01/2018 23:00;;21.3;82;0;2.2;218
1/02/2018 00:00;19.42;20.9;84;0;2.2;215
1/02/2018 01:00;20.15;20.4;88;0;3.1;212
1/02/2018 02:00;22.34;20.4;88;0;0.4;238
1/02/2018 03:00;24.26;19.9;90;0;2;196
1/02/2018 04:00;24;19.7;91;0;1.1;198
1/02/2018 05:00;25.22;19.6;92;0;1.9;214
1/02/2018 06:00;25.58;19.4;93;0;1.8;207
1/02/2018 07:00;32.37;19.3;94;0;2.2;203
1/02/2018 08:00;43.43;20;93;0;0.8;218
1/02/2018 09:00;32.45;22.4;81;0;1.4;241
1/02/2018 10:00;31.4;21.9;80;0;3.4;196
1/02/2018 11:00;19.96;22.5;80;0;2.6;205
1/02/2018 12:00;17.65;22.2;80;0;5.5;212
1/02/2018 13:00;48.71;22.4;81;0;5;214
1/02/2018 14:00;28.36;22.9;78;0;6.1;212
1/02/2018 15:00;22.6;23;76;0;4.5;208
1/02/2018 16:00;22.33;22.8;77;0;4.5;214
1/02/2018 17:00;23.34;22.1;80;0;4.1;210
1/02/2018 18:00;26.76;22;78;0;2.9;225
1/02/2018 19:00;27.26;21.5;81;0;3.3;219
1/02/2018 20:00;25.96;21.3;82;0;2.4;225
1/02/2018 21:00;28.46;21.2;83;0;1.4;227
1/02/2018 22:00;26.34;21;85;0;1.5;244
1/02/2018 23:00;23.57;21;85;0;2.8;215
2/02/2018 00:00;22.15;20.7;87;0;1.4;225
2/02/2018 01:00;20.73;20.7;88;0;1.8;209
2/02/2018 02:00;23.13;20.3;89;0;2.3;214
2/02/2018 03:00;20.81;20.1;90;0;1.8;209
2/02/2018 04:00;17.69;20;91;0;2;210
2/02/2018 05:00;21.34;19.6;93;0;2.1;215
2/02/2018 06:00;23.46;19.5;94;0;3.2;214
2/02/2018 07:00;28.55;19.3;95;0;2.6;216
2/02/2018 08:00;32.29;19.8;93;0;1.2;227
2/02/2018 09:00;25.16;20.7;89;0;3.2;214
2/02/2018 10:00;21.74;21.3;86;0;2.9;202
2/02/2018 11:00;22.19;22.9;78;0;3.4;219
2/02/2018 12:00;18.21;23.4;77;0;4.7;209
2/02/2018 13:00;17.39;23.2;77;0;5.4;212
2/02/2018 14:00;23.73;23.1;77;0;5.3;215
2/02/2018 15:00;30.92;24.9;73;0;4.6;214
2/02/2018 16:00;36.54;23.8;74;0;5.2;214
2/02/2018 17:00;44.02;25;68;0;2;233
2/02/2018 18:00;27.47;23.7;72;0;4.4;217
2/02/2018 19:00;23.44;22.6;76;0;3.7;217
2/02/2018 20:00;24.48;22;79;0;3;236
2/02/2018 21:00;22.78;21.9;79;0;2.4;226
2/02/2018 22:00;18.63;21.7;81;0;2.5;220
2/02/2018 23:00;15.99;21.5;81;0;2.2;227
3/02/2018 00:00;14.57;21.3;81;0;1.7;246
3/02/2018 01:00;16.21;21.2;81;0;2;224
3/02/2018 02:00;18.62;21.1;83;0;2.6;218
3/02/2018 03:00;23.01;21.1;84;0;1;224
3/02/2018 04:00;23.94;21;87;0;1.7;219
3/02/2018 05:00;21.49;20.8;87;0;1.5;223
3/02/2018 06:00;26.19;21.2;84;0;1;219
3/02/2018 07:00;39.38;21.6;83;0;0.9;229
3/02/2018 08:00;56.27;22.4;79;0;0.9;261
3/02/2018 09:00;90.3;23.9;72;0;1.4;218
3/02/2018 10:00;58.32;23.9;73;0;2;213
3/02/2018 11:00;37.09;24.6;70;0;2.4;210
3/02/2018 12:00;33.32;24.2;70;0;3.7;205
3/02/2018 13:00;24.89;23.9;70;0;3.1;209
3/02/2018 14:00;23.25;24.7;68;0;5.3;209
3/02/2018 15:00;20.49;24.3;69;0;2.8;217
3/02/2018 16:00;31.15;23.5;73;0;2.9;221
3/02/2018 17:00;54.39;24.5;66;0;3.7;219
3/02/2018 18:00;87.8;25;61;0;3.5;224
3/02/2018 19:00;62.2;24.2;65;0;2.2;221
3/02/2018 20:00;57.95;23.9;65;0;2;232
3/02/2018 21:00;53.49;23.6;67;0;2.5;228
3/02/2018 22:00;44.6;23.3;69;0;1.9;230
3/02/2018 23:00;49.55;23;69;0;1.9;237
4/02/2018 00:00;40.17;22.9;68;0;2.2;225
4/02/2018 01:00;26.51;22.7;70;0;3;220
4/02/2018 02:00;20.18;22;79;0;2;224
4/02/2018 03:00;22.21;21.7;78;0;2.3;222
4/02/2018 04:00;23.33;21.7;79;0;1.8;211
4/02/2018 05:00;21.28;21.5;81;0;1.5;211
4/02/2018 06:00;19.59;21.9;76;0;0.9;229
4/02/2018 07:00;20.65;22;78;0;1.4;214
4/02/2018 08:00;26.56;22.3;77;0;2.2;211
4/02/2018 09:00;33.32;22.6;75;0;1.6;217
4/02/2018 10:00;32.88;23.3;73;0;1.7;219
4/02/2018 11:00;22.07;22.5;77;0;3.2;213
4/02/2018 12:00;26.44;22.5;79;0;2.6;213
4/02/2018 13:00;27.22;25.4;65;0;2.5;223
4/02/2018 14:00;23.09;26;62;0;5.9;210
4/02/2018 15:00;21.59;26.1;61;0;4.3;215
4/02/2018 16:00;62.03;25.1;64;0;6.5;208
4/02/2018 17:00;45.5;25.5;62;0;3.3;222
4/02/2018 18:00;82.1;24.6;63;0;4;222
4/02/2018 19:00;26.96;22.5;74;0;4.6;211
4/02/2018 20:00;21.93;22.4;78;0;2.3;228
4/02/2018 21:00;25.21;22.4;75;0;2.2;222
4/02/2018 22:00;22.11;22.4;76;0;2.4;223
4/02/2018 23:00;17.12;22.1;77;0;2.2;215
5/02/2018 00:00;15.23;22.1;78;0;1.9;228
5/02/2018 01:00;16.31;21.7;81;0;1.8;224
5/02/2018 02:00;17.09;21.6;80;0;1.8;225
5/02/2018 03:00;15.63;21.4;83;0;2.1;210
5/02/2018 04:00;19.3;21.2;83;0;0.4;239
5/02/2018 05:00;19.48;21.3;83;0;1.7;211
5/02/2018 06:00;20.68;21.2;82;0;0.7;255
5/02/2018 07:00;;21.5;82;0;1.4;212
5/02/2018 08:00;;21.9;80;0;3.8;210
5/02/2018 09:00;;22;81;0;3.3;209
5/02/2018 10:00;;24.1;75;0;3.3;210
5/02/2018 11:00;;23.4;77;0;3.7;206
5/02/2018 12:00;;25.6;68;0;5;211
5/02/2018 13:00;;25;70;0;5.8;211
5/02/2018 14:00;;25.1;71;0;5.7;217
5/02/2018 15:00;;25.2;69;0;6.3;213
5/02/2018 16:00;;24.3;70;0;5.8;216
5/02/2018 17:00;;24;70;0;4.8;224
5/02/2018 18:00;;23.7;72;0;4.9;220
5/02/2018 19:00;;22.9;76;0;3.2;220
5/02/2018 20:00;;22.6;77;0;2.3;242
5/02/2018 21:00;;22.4;78;0;2.3;224
5/02/2018 22:00;;22.3;80;0;3;224
5/02/2018 23:00;;22.2;82;0;2.5;232
6/02/2018 00:00;;22.4;79;0;2.5;223
6/02/2018 01:00;;22.1;82;0;2.5;222
6/02/2018 02:00;;21.9;83;0;1.8;248
6/02/2018 03:00;;22;82;0;1.5;228
6/02/2018 04:00;;22.1;81;0;2;224
6/02/2018 05:00;;21.9;82;0;1.4;209
6/02/2018 06:00;;21.8;81;0;1;237
6/02/2018 07:00;;22.4;79;0;1.3;228
6/02/2018 08:00;;23.6;75;0;2.9;211
6/02/2018 09:00;;24.9;72;0;3.1;219
6/02/2018 10:00;;24.9;70;0;4.2;212
6/02/2018 11:00;;24.8;75;0;3.7;212
6/02/2018 12:00;;24.9;75;0;4;215
6/02/2018 13:00;;24.7;77;0;4.9;214
6/02/2018 14:00;;25.7;72;0;4.5;214
6/02/2018 15:00;;24.5;75;0;5.1;213
6/02/2018 16:00;;24.3;77;0;5.1;211
6/02/2018 17:00;;24.1;76;0;5.1;214
6/02/2018 18:00;;23.9;75;0;3.1;218
6/02/2018 19:00;;23.4;78;0;3.1;216
6/02/2018 20:00;;23.5;79;0;3;217
6/02/2018 21:00;;22.9;81;0;3.3;217
6/02/2018 22:00;;22.2;85;0;3.6;216
6/02/2018 23:00;;22;87;0;2.7;218
7/02/2018 00:00;;22.1;86;0;0.9;243
7/02/2018 01:00;;22;85;0;1.5;236
7/02/2018 02:00;;22;82;0;1.1;248
7/02/2018 03:00;;22.3;82;0;1.8;222
7/02/2018 04:00;;21.8;82;0;0.6;289
7/02/2018 05:00;;21.6;85;0;0.3;299
7/02/2018 06:00;;21.5;85;0;0.9;229
7/02/2018 07:00;;22.1;84;0;2.3;212
7/02/2018 08:00;;23.5;79;0;2;217
7/02/2018 09:00;;24.7;74;0;3.4;211
7/02/2018 10:00;;25.3;70;0;3.2;208
7/02/2018 11:00;;25.7;68;0;3.5;214
7/02/2018 12:00;;25.8;68;0;2.8;228
7/02/2018 13:00;;25.7;70;0;6.1;208
7/02/2018 14:00;;25.7;71;0;4.9;211
7/02/2018 15:00;;25.7;71;0;4.9;211
7/02/2018 16:00;;24;78;0;6.4;208
7/02/2018 17:00;;25.5;69;0;3.7;229
7/02/2018 18:00;;25;69;0;1.5;230
7/02/2018 19:00;;24.3;74;0;2.9;215
7/02/2018 20:00;;23.6;75;0;3.2;211
7/02/2018 21:00;;23.4;74;0;2.7;212
7/02/2018 22:00;;23.9;69;0;1.1;236
7/02/2018 23:00;;23;75;0;1.8;219
8/02/2018 00:00;;22.5;79;0;2.6;210
8/02/2018 01:00;;21.1;88;0;1.7;221
8/02/2018 02:00;;21;91;0;1.9;212
8/02/2018 03:00;;20.6;91;0;1.6;220
8/02/2018 04:00;;20.6;90;0;0;26
8/02/2018 05:00;;21.1;88;0;0.5;246
8/02/2018 06:00;;21.3;86;0;0.4;239
8/02/2018 07:00;;21.6;87;0;1.3;230
8/02/2018 08:00;;22.4;84;0;1.6;213
8/02/2018 09:00;;25.7;70;0;1.4;250
8/02/2018 10:00;;24.1;76;0;4.4;209
8/02/2018 11:00;;24.3;73;0;2.7;200
8/02/2018 12:00;;24.5;73;0;3.6;206
8/02/2018 13:00;;24.7;74;0;5;196
8/02/2018 14:00;;23.3;78;0;4;202
8/02/2018 15:00;;24.4;75;0;3.4;202
8/02/2018 16:00;;24;75;0;4.3;210
8/02/2018 17:00;;22.1;83;0;3.5;214
8/02/2018 18:00;;22.4;83;0;2.3;224
8/02/2018 19:00;;21.6;86;0;2.2;215
8/02/2018 20:00;;21.6;84;0;2.4;214
8/02/2018 21:00;;22.6;76;0;1.3;219
8/02/2018 22:00;;22.3;78;0;1.8;212
8/02/2018 23:00;;22;81;0;2.1;207
9/02/2018 00:00;;21.6;82;0;2.7;213
9/02/2018 01:00;;21.4;85;0;0.7;281
9/02/2018 02:00;;21.3;84;0;2.1;217
9/02/2018 03:00;;21;89;0;1.9;210
9/02/2018 04:00;;20.8;90;0;0.3;261
9/02/2018 05:00;;20.4;91;0;2;210
9/02/2018 06:00;;20.1;92;0;2.3;205
9/02/2018 07:00;;19.8;94;0;1.3;226
9/02/2018 08:00;;21.9;88;0;1.8;185
9/02/2018 09:00;;23.1;80;0;3.2;201
9/02/2018 10:00;;23.5;77;0;1.9;233
9/02/2018 11:00;;23.3;80;0;3.4;211
9/02/2018 12:00;;24.2;74;0;4.4;202
9/02/2018 13:00;;25.1;72;0;2.5;204
9/02/2018 14:00;;25.3;69;0;3.3;214
9/02/2018 15:00;;25.2;68;0;4.8;209
9/02/2018 16:00;;24.4;70;0;3.7;212
9/02/2018 17:00;;24;72;0;4.1;215
9/02/2018 18:00;;23;77;0;4.3;210
9/02/2018 19:00;;22.8;77;0;2.4;228
9/02/2018 20:00;;22.4;82;0;2.2;233
9/02/2018 21:00;;22.5;82;0;2.8;215
9/02/2018 22:00;;22;85;0;3.1;226
9/02/2018 23:00;;21.5;87;0;2.8;217
10/02/2018 00:00;;21.1;89;0;1.4;227
10/02/2018 01:00;;21;89;0;1.4;268
10/02/2018 02:00;;21.3;88;0;1.6;222
10/02/2018 03:00;;21.4;88;0;2.5;227
10/02/2018 04:00;;21.2;89;0;1.6;222
10/02/2018 05:00;;21.2;89;0;1.1;227
10/02/2018 06:00;;21.2;89;0;0.1;24
10/02/2018 07:00;;21.8;87;0;0.7;278
10/02/2018 08:00;;22.3;84;0;2.3;201
10/02/2018 09:00;;21.5;88;0;1.9;223
10/02/2018 10:00;;23.1;80;0;2.3;202
10/02/2018 11:00;;22.8;81;0;3.1;199
10/02/2018 12:00;;23.4;78;0;3.1;222
10/02/2018 13:00;;24.8;73;0;5;208
10/02/2018 14:00;;25.8;68;0;4.5;217
10/02/2018 15:00;;25.2;71;0;4.3;214
10/02/2018 16:00;;26.4;62;0;4.2;220
10/02/2018 17:00;;25.3;66;0;4.8;220
10/02/2018 18:00;;23.9;73;0;3.4;232
10/02/2018 19:00;;23.2;74;0;3;244
10/02/2018 20:00;;23.3;73;0;1.4;260
10/02/2018 21:00;;23.6;70;0;2.5;226
10/02/2018 22:00;;23.2;74;0;1.6;235
10/02/2018 23:00;;23.2;75;0;2;228
11/02/2018 00:00;;23.4;75;0;2.2;217
11/02/2018 01:00;;22.8;77;0;1.1;226
11/02/2018 02:00;;23.4;73;0;0.8;248
11/02/2018 03:00;;23.1;74;0;0.4;293
11/02/2018 04:00;;21.2;84;0;2.6;210
11/02/2018 05:00;;20.5;90;0;1.9;214
11/02/2018 06:00;;20.4;91;0;1.8;204
11/02/2018 07:00;;19.9;94;0;1.1;189
11/02/2018 08:00;;20.7;93;0;1.3;210
11/02/2018 09:00;;22.4;84;0;1.7;203
11/02/2018 10:00;;23.4;78;0;2.8;216
11/02/2018 11:00;;22.9;80;0;4.1;212
11/02/2018 12:00;;22.8;81;0;5.1;209
11/02/2018 13:00;;24;77;0;4;209
11/02/2018 14:00;;25.5;70;0;3.7;215
11/02/2018 15:00;;25.3;69;0;5.8;212
11/02/2018 16:00;;24.6;70;0;4.7;208
11/02/2018 17:00;;24;74;0;4.2;213
11/02/2018 18:00;;23.7;73;0;3.5;214
11/02/2018 19:00;;22.2;80;0;3.3;215
11/02/2018 20:00;;22;81;0;2;226
11/02/2018 21:00;;21.9;84;0;3.1;210
11/02/2018 22:00;;21.7;86;0;2.1;216
11/02/2018 23:00;;21.5;87;0;2.6;209
12/02/2018 00:00;;21.3;88;0;2.4;224
12/02/2018 01:00;;21.1;88;0;0.8;230
12/02/2018 02:00;;21.5;86;0;0.9;37
12/02/2018 03:00;;21.8;83;0;0.9;217
12/02/2018 04:00;;22;82;0;0.4;235
12/02/2018 05:00;;22;82;0;1.9;215
12/02/2018 06:00;;21.8;83;0;0.5;269
12/02/2018 07:00;;22.3;80;0;0.5;274
12/02/2018 08:00;;23.2;77;0;1.6;219
12/02/2018 09:00;41.55;24.6;75;0;2.5;217
12/02/2018 10:00;31.55;25;72;0;4.3;210
12/02/2018 11:00;21.28;25.5;70;0;4.1;211
12/02/2018 12:00;15.08;24.9;72;0;4.8;205
12/02/2018 13:00;16.07;25.2;71;0;4.2;204
12/02/2018 14:00;16.96;24.9;71;0;4.5;202
12/02/2018 15:00;19.73;25.6;66;0;4;195
12/02/2018 16:00;23.2;24.8;67;0;3;199
12/02/2018 17:00;25.93;25;67;0;2.6;213
12/02/2018 18:00;23.82;24.9;67;0;1.7;220
12/02/2018 19:00;14.49;22.5;79;0;3;218
12/02/2018 20:00;18.37;21.7;84;0;2.9;215
12/02/2018 21:00;23.45;21.8;84;0;2.9;212
12/02/2018 22:00;24.54;22.1;83;0;1.3;236
12/02/2018 23:00;25.62;22.1;82;0;2;215
13/02/2018 00:00;23.48;22.2;81;0;2;212
13/02/2018 01:00;22.46;21.7;83;0;1.5;213
13/02/2018 02:00;20.64;22;81;0;2.5;198
13/02/2018 03:00;18.63;21.7;82;0;1.8;216
13/02/2018 04:00;15.54;22.2;79;0;1.4;226
13/02/2018 05:00;14.32;21.4;85;0;2.6;211
13/02/2018 06:00;20.28;21.4;86;0;0.8;223
13/02/2018 07:00;37.5;22.2;83;0;0.2;342
13/02/2018 08:00;53.37;24.6;70;0;1.7;215
13/02/2018 09:00;54.44;24.7;73;0;1.8;216
13/02/2018 10:00;36.91;27.5;59;0;4.1;218
13/02/2018 11:00;29.87;29.4;53;0;4.3;213
13/02/2018 12:00;18.88;26.8;66;0;4.7;210
13/02/2018 13:00;19.64;28.3;58;0;4.3;210
13/02/2018 14:00;21.49;27.3;60;0;4;210
13/02/2018 15:00;21;26.2;68;0;3.9;206
13/02/2018 16:00;26.18;25.9;66;0;3.2;225
13/02/2018 17:00;24.1;25.7;66;0;3.4;221
13/02/2018 18:00;18.52;24.2;73;0;3.1;210
13/02/2018 19:00;19.75;23.5;79;0;4.1;208
13/02/2018 20:00;25.66;23.3;79;0;3;214
13/02/2018 21:00;19.43;23.7;75;0;3.1;210
